300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,0
321,0,0
322,0,0
323,0,0
324,0,0
325,0,0
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,0,0
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
395,0,0
396,0,0
397,0,0
398,0,0
399,0,0
400,15.72112098,0
401,15.27991782,0
402,15.18012991,0
403,15.08004574,0
404,14.96569468,0
405,14.88044285,0
406,14.80943014,0
407,14.63935126,0
408,14.51310861,0
409,14.38828584,0
410,14.15081043,0
411,13.92871198,0
412,13.57631616,0
413,13.25235829,0
414,12.89472955,0
415,12.6524811,0
416,12.28727492,0
417,11.96874404,0
418,11.87140219,0
419,11.42232656,0
420,11.17373916,0
421,11.09192633,0
422,10.82060713,0
423,10.637847,0
424,10.32411067,0
425,10.21057594,0
426,10.01198572,0
427,9.854959855,0
428,9.495121135,0
429,9.272624898,0
430,9.075643081,0
431,8.871212121,0
432,8.556519552,0
433,8.472837375,0
434,8.194009056,0
435,8.096050225,0
436,7.921727395,0
437,7.719825165,0
438,7.553869352,0
439,7.358961316,0
440,7.26115571,0
441,6.998271142,0
442,6.821171462,0
443,6.670478369,0
444,6.433766911,0
445,6.258131668,0
446,6.134774317,0
447,5.925743503,0
448,5.775565991,0
449,5.454545455,0
450,5.367132867,0
451,5.197308474,0
452,4.96528755,0
453,4.852723035,0
454,4.662368029,0
455,4.43090295,0
456,4.251170047,0
457,4.095643939,0
458,3.952465835,0
459,3.760439036,0
460,3.633734825,0
461,3.476570935,0
462,3.441334587,0
463,3.32558815,0
464,3.181818182,0
465,3.111515152,0
466,3.082465973,0
467,3.023001095,0
468,3.005904455,0
469,3.03397761,0
470,3.065939197,0
471,2.97509508,0
472,3.13319125,0
473,3.123092325,0
474,3.187927664,0
475,3.302128282,0
476,3.356194367,0
477,3.45299518,0
478,3.563790162,0
479,3.619661179,0
480,3.705288176,0
481,3.909494317,0
482,4.121022431,0
483,4.242424242,0
484,4.364682936,0
485,4.590541278,0
486,4.817921198,0
487,5.158364628,0
488,5.330653314,0
489,5.691770877,0
490,6.022144522,0
491,6.245494081,0
492,6.578427958,0
493,6.900805288,0
494,7.242284811,0
495,7.504934401,0
496,7.96665283,0
497,8.238062443,0
498,8.673015003,0
499,9.064785789,0
500,9.355100935,0
501,9.721941014,0
502,9.918371911,0
503,10.3778416,0
504,10.85065409,0
505,11.14922813,0
506,11.63400406,0
507,12.02380952,0
508,12.65849989,0
509,13.15761414,0
510,13.55383443,0
511,14.14421221,0
512,14.68291159,0
513,15.31687957,0
514,16.06203834,0
515,16.70317634,0
516,17.52270718,0
517,18.18978742,0
